,Date,Position,Track Name,Artist,Featured Artists
1845,2017-08-28,6,Best Part (feat. H.E.R.),Daniel Caesar,H.E.R.
1846,2017-08-28,7,People Say (feat. Redman),Wu-Tang Clan,Redman
1847,2017-08-28,8,Illuminant,Quicksand,
1848,2017-08-28,9,Jocelyn Flores,XXXTENTACION,
1849,2017-08-28,11,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,Oh Wonder
1850,2017-08-28,15,Tell Me You Love Me,Demi Lovato,
1851,2017-08-28,16,Still Crazy,Jeffrey East,
1852,2017-08-28,17,Real Love,Blanca,
1853,2017-08-28,18,Light It Up,Luke Bryan,
1854,2017-08-28,19,Feet Don't Fail Me,Queens of the Stone Age,
1855,2017-08-28,21,SWEET,BROCKHAMPTON,
1856,2017-08-28,23,Dear Life,Beck,
1857,2017-08-28,25,The Sky Is A Neighborhood,Foo Fighters,
1858,2017-08-28,26,On My Mind (Jorja Smith X Preditah),Jorja Smith,
1859,2017-08-28,28,Always Been You,Quinn XCII,
1860,2017-08-28,29,Fuck Love (feat. Trippie Redd),XXXTENTACION,Trippie Redd
1861,2017-08-28,30,Temporary Feeling,Hannah Ellis,
1862,2017-08-28,31,UnFazed (feat. The Weeknd),Lil Uzi Vert,The Weeknd
1863,2017-08-28,33,Everybody Dies In Their Nightmares,XXXTENTACION,
1864,2017-08-28,35,Da Ya Think I'm Sexy,"Rod Stewart, DNCE",
1865,2017-08-28,37,Legendary,"deadmau5, SHOTTY HORROH",
1866,2017-08-28,38,Hold Me Down,Daniel Caesar,
1867,2017-08-28,40,"Please Shut Up (feat. A$AP Rocky, KEY! & Gucci Mane)",A$AP Mob,"A$AP Rocky, KEY! & Gucci Mane"
1868,2017-08-28,41,Wonderful Wonderful,The Killers,
1869,2017-08-28,46,Skateboard,Jacob Sartorius,
1870,2017-08-28,48,Neon Guts (feat. Pharrell Williams),Lil Uzi Vert,Pharrell Williams
1871,2017-08-29,8,Too Hotty,"Quality Control, Migos, Eurielle",
1872,2017-08-29,26,Czech One,King Krule,
1873,2017-08-29,39,LSD (feat. Chance The Rapper),Jamila Woods,Chance The Rapper
1874,2017-08-29,48,"Frat Rules (feat. A$AP Rocky, Playboi Carti & Big Sean)",A$AP Mob,"A$AP Rocky, Playboi Carti & Big Sean"
1875,2017-08-29,49,Katchi - Ofenbach vs. Nick Waterhouse,Ofenbach,
1876,2017-08-30,40,Rejoice,"Steve Angello, T.D. Jakes",
1877,2017-08-30,47,Think Before I Talk,Astrid S,
1878,2017-08-31,6,Feel My Love,Glenn Travis,
1879,2017-08-31,44,TOKYO,BROCKHAMPTON,
1880,2017-08-31,48,QUEER,BROCKHAMPTON,
1881,2017-09-01,3,Eyes Closed,In Real Life,
1882,2017-09-01,50,Get You (feat. Kali Uchis),Daniel Caesar,Kali Uchis
1883,2017-09-03,46,Hardaway,Derez De’Shon,
1884,2017-09-04,1,...Ready For It?,Taylor Swift,
1885,2017-09-04,3,Why Don't You Come On,"DJDS, Khalid, Empress Of",
1886,2017-09-04,4,"Cold Summer (feat. Kendrick Lamar, Mac Miller, Kevin Gates & Rell) (feat. Kendrick Lamar, Mac Miller, Kevin Gates & Rell)",DJ Kay Slay,"Kendrick Lamar, Mac Miller, Kevin Gates & Rell) (feat. Kendrick Lamar, Mac Miller, Kevin Gates & Rell"
1887,2017-09-04,5,What Lovers Do (feat. SZA),Maroon 5,SZA
1888,2017-09-04,6,Over Everything,"Courtney Barnett, Kurt Vile",
1889,2017-09-04,7,Provider,Frank Ocean,
1890,2017-09-04,12,oh baby,LCD Soundsystem,
1891,2017-09-04,14,Bad Ones (feat. Tegan and Sara),Matthew Dear,Tegan and Sara
1892,2017-09-04,17,That's All,Mauwe,
1893,2017-09-04,18,Nobody Like You,Kaskade,
1894,2017-09-04,21,how do you sleep?,LCD Soundsystem,
1895,2017-09-04,23,Life Changes,Thomas Rhett,
1896,2017-09-04,26,Day I Die,The National,
1897,2017-09-04,27,Feel It Still - ZHU Remix,Portugal. The Man,
1898,2017-09-04,28,Girls On Boys,"Galantis, ROZES",
1899,2017-09-04,30,So Am I (feat. Damian Marley & Skrillex),Ty Dolla $ign,Damian Marley & Skrillex
1900,2017-09-04,31,Through Enough (feat. GoldLink),VanJess,GoldLink
1901,2017-09-04,34,Selfish Love,Jessie Ware,
1902,2017-09-04,35,Crybaby,Paloma Faith,
1903,2017-09-04,39,Lion,Saint Mesa,
1904,2017-09-04,40,Beef (feat. Meek Mill),Tee Grizzley,Meek Mill
1905,2017-09-04,43,Punk (Feat. Travis Barker & Juicy J),Yelawolf,
1906,2017-09-04,44,Stinging Nettle,Dark Honey,
1907,2017-09-04,45,Gucci Gang,Lil Pump,
1908,2017-09-04,46,Obvious,"Eden Prince, Cassie",
1909,2017-09-04,50,If I'm Lucky,Jason Derulo,
1910,2017-09-05,46,Show of Hands (with LöKii & Mr. Tape),Kaskade,
1911,2017-09-05,47,All Good,"Capital Kings, Hollyn",
1912,2017-09-05,49,Unlikely,tyler Put it On,
1913,2017-09-06,49,Be Somebody,CVBZ,
1914,2017-09-06,50,Love Scars,Trippie Redd,
1915,2017-09-07,8,Too Hotty,"Quality Control, Migos",
1916,2017-09-07,11,Keep Kool,Winona Forever,
1917,2017-09-08,47,Betrayed,Lil Xan,
1918,2017-09-09,2,Ice Cream & Cigarettes,Million Miles,
1919,2017-09-09,42,I Believe In You,Don Williams,
1920,2017-09-10,9,Frontline,Kelela,
1921,2017-09-10,24,HUMBLE.,Our Last Night,
1922,2017-09-10,42,Viento,Gianluca Vacchi,
1923,2017-09-11,1,Too Good At Goodbyes - Edit,Sam Smith,
1924,2017-09-11,2,Out Loud,Gabbie Hanna,
1925,2017-09-11,4,Peace Be Still (feat. Lauren Daigle),The Belonging Co,Lauren Daigle
1926,2017-09-11,5,Across The Room (feat. Leon Bridges),ODESZA,Leon Bridges
1927,2017-09-11,6,Dusk Till Dawn - Radio Edit,"ZAYN, Sia",
1928,2017-09-11,7,Disco Tits,Tove Lo,
1929,2017-09-11,8,No Limit,"G-Eazy, A$AP Rocky, Cardi B",
1930,2017-09-11,10,I'll Name the Dogs,Blake Shelton,
1931,2017-09-11,11,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,
1932,2017-09-11,12,Leave Right Now,Thomas Rhett,
1933,2017-09-11,13,Los Ageless,St. Vincent,
1934,2017-09-11,14,Love So Soft,Kelly Clarkson,
1935,2017-09-11,15,Found You,Kane Brown,
1936,2017-09-11,16,You’re The Best Thing About Me,U2,
1937,2017-09-11,17,My Own Hymn,"Above & Beyond, Zoë Johnston",
1938,2017-09-11,19,"Jealousy (feat. Busta Rhymes, Tech N9ne, The Game & Meet Sims)",DJ Kay Slay,"Busta Rhymes, Tech N9ne, The Game & Meet Sims"
1939,2017-09-11,23,Drew Barrymore,Bryce Vine,
1940,2017-09-11,27,Up All Night,Beck,
1941,2017-09-11,28,You Don't Do It For Me Anymore,Demi Lovato,
1942,2017-09-11,29,Como Antes (feat. Wisin),Yandel,Wisin
1943,2017-09-11,31,Love (feat. Rae Sremmurd),ILOVEMAKONNEN,Rae Sremmurd
1944,2017-09-11,32,Falls (feat. Sasha Alex Sloan),ODESZA,Sasha Alex Sloan
1945,2017-09-11,33,Come Together,"Gary Clark Jr., Junkie XL",
1946,2017-09-11,36,Marry Me,Thomas Rhett,
1947,2017-09-11,38,Quicksand,SZA,
1948,2017-09-11,41,Sweetheart,Thomas Rhett,
1949,2017-09-11,43,OT,John K,
1950,2017-09-11,46,Me Gusta,"Lao Ra, Afro B",
1951,2017-09-11,47,The Best You Had,Nina Nesbitt,
1952,2017-09-11,50,Hollow,Belle Mt.,
1953,2017-09-12,50,A Moment Apart,ODESZA,
1954,2017-09-13,46,Dark Side of the Gym,The National,
1955,2017-09-13,47,No Scrubs,"Dropout, Wendy Sarmiento",
1956,2017-09-13,49,Had To,Kevin Gates,
1957,2017-09-14,37,For the Damaged Coda,Blonde Redhead,
1958,2017-09-14,48,Brujas,Princess Nokia,
1959,2017-09-14,49,Everyday (feat. DRAM & Kyle),"The Americanos, Shelley FKA DRAM",DRAM & Kyle
1960,2017-09-15,45,The Juice,HERO,
1961,2017-09-15,48,Meditate (feat. J.I.D.),"EARTHGANG, JID",J.I.D.
1962,2017-09-15,50,One for the Lady (feat. Jean Pierre),Leeyou & Danceey,Jean Pierre
1963,2017-09-16,11,"On the Regular (feat. Elujay, Mr. Carmack & Mikos Da Gawd)",JULiA LEWiS,"Elujay, Mr. Carmack & Mikos Da Gawd"
1964,2017-09-16,28,Make It,Pvrx,
1965,2017-09-18,1,rockstar,"Post Malone, 21 Savage",
1966,2017-09-18,2,How Can U Sleep (feat. Lil Dicky & The Game),Brain,Lil Dicky & The Game
1967,2017-09-18,3,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",Lorde,
1968,2017-09-18,5,"Best Friend (feat. NERVO, The Knocks & ALISA UENO)",Sofi Tukker,"NERVO, The Knocks & ALISA UENO"
1969,2017-09-18,6,Cocaine (feat. Lil Dicky),Brain,Lil Dicky
1970,2017-09-18,7,Curve (feat. The Weeknd),Gucci Mane,The Weeknd
1971,2017-09-18,8,On Hold - Jamie xx Remix,The xx,
1972,2017-09-18,9,Too Much To Ask,Niall Horan,
1973,2017-09-18,10,On Smash (feat. Lil Dicky),Brain,Lil Dicky
1974,2017-09-18,11,The Gate,"Björk, Arca",
1975,2017-09-18,12,Let You Down,NF,
1976,2017-09-18,15,Wanted (feat. Nevelle Viracocha),araabMUZIK,Nevelle Viracocha
1977,2017-09-18,16,So Much More Than This,Grace VanderWaal,
1978,2017-09-18,17,Out of It,The Story So Far,
1979,2017-09-18,18,Mistakes,Tove Styrke,
1980,2017-09-18,22,WE KNOW WHERE YOU FUCKING LIVE,Marilyn Manson,
1981,2017-09-18,23,F Slo (feat. Lil Dicky),Brain,Lil Dicky
1982,2017-09-18,25,Subterranean Homesick Blues (feat. Andrew Bird),The Lumineers,Andrew Bird
1983,2017-09-18,28,The Last Of The Real Ones,Fall Out Boy,
1984,2017-09-18,29,Dum Surfer,King Krule,
1985,2017-09-18,30,Leg Over - Remix,"Mr Eazi, Major Lazer, French Montana, Ty Dolla $ign",
1986,2017-09-18,32,Hurt Somebody,Noah Kahan,
1987,2017-09-18,33,Whippin' It Up (feat. Lil Dicky),Brain,Lil Dicky
1988,2017-09-18,34,You’re The Best Thing About Me - U2 Vs. Kygo,U2,
1989,2017-09-18,36,Find You,Nick Jonas,
1990,2017-09-18,39,Yours,"Now, Now",
1991,2017-09-18,40,Some Kind Of Love,The Killers,
1992,2017-09-18,41,Alone,Jessie Ware,
1993,2017-09-18,42,Brainstorm,Brain,
1994,2017-09-18,44,Misbehaving,Labrinth,
1995,2017-09-18,48,New Fears,Lights,
1996,2017-09-18,50,Unknown (To You),Jacob Banks,
1997,2017-09-19,47,"I Love You, Will You Marry Me",YUNGBLUD,
1998,2017-09-19,49,Broke,Lecrae,
1999,2017-09-20,28,Leg Over (feat. French Montana & Ty Dolla $ign) - Remix,"Mr Eazi, Major Lazer",French Montana & Ty Dolla $ign
2000,2017-09-20,49,Imperfection,Evanescence,
2001,2017-09-21,49,Bust Down,Trippie Redd,
2002,2017-09-22,40,Leaving,ILLENIUM,
2003,2017-09-22,50,Open the Heavens (feat. Cole Novak),Gateway Worship,Cole Novak
2004,2017-09-23,39,September,"Earth, Wind & Fire",
2005,2017-09-25,1,Hi Bich,Bhad Bhabie,
2006,2017-09-25,3,RUN IT UP,"Dame D.O.L.L.A, Lil Wayne",
2007,2017-09-25,4,Good Old Days (feat. Kesha),Macklemore,Kesha
2008,2017-09-25,5,Truth Hurts,Lizzo,
2009,2017-09-25,6,DNA,BTS,
2010,2017-09-25,8,Hot Damn!,The Shadowboxers,
2011,2017-09-25,9,One Foot,WALK THE MOON,
2012,2017-09-25,11,Power,"Rapsody, Kendrick Lamar, Lance Skiiiwalker",
2013,2017-09-25,12,Bad Boy,Ernest K.,
2014,2017-09-25,15,Stargazing,"Kygo, Justin Jesso",
2015,2017-09-25,16,Split Stones,Maggie Rogers,
2016,2017-09-25,18,A Different Way (with Lauv),DJ Snake,
2017,2017-09-25,19,Again (feat. XXXTENTACION),Noah Cyrus,XXXTENTACION
2018,2017-09-25,20,Willy Wonka (feat. Offset),Macklemore,Offset
2019,2017-09-25,21,Moments Passed,Dermot Kennedy,
2020,2017-09-25,22,KILL4ME,Marilyn Manson,
2021,2017-09-25,23,Tommy,Tommy Genesis,
2022,2017-09-25,24,This Town (feat. Sasha Alex Sloan),Kygo,Sasha Alex Sloan
2023,2017-09-25,25,Liger,"Young Thug, Carnage, Young Stoner Life",
2024,2017-09-25,26,Sativa,"Jhené Aiko, Swae Lee",
2025,2017-09-25,28,Best Of Me,BTS,
2026,2017-09-25,29,Shooters,Tory Lanez,
2027,2017-09-25,32,Don't Dream It's Over,The Head And The Heart,
2028,2017-09-25,33,Intentions (feat. Dan Caplen),Macklemore,Dan Caplen
2029,2017-09-25,36,Phases,"ALMA, French Montana",
2030,2017-09-25,38,Whatchu Mean (feat. Aha Gazelle),Lecrae,Aha Gazelle
2031,2017-09-25,39,Beg,Jack & Jack,
2032,2017-09-25,41,Hillside Boys,Kim Petras,
2033,2017-09-25,45,New Balance,Jhené Aiko,
2034,2017-09-25,47,Say A',A Boogie Wit da Hoodie,
2035,2017-09-25,49,Cry For You (feat. Taylor Hill),Lecrae,Taylor Hill
2036,2017-09-25,50,The Purge,Hopsin,
2037,2017-09-26,27,Into The Fire,Asking Alexandria,
2038,2017-09-27,41,Only Want U feat. Akylla,"SNAILS, NGHTMRE",
2039,2017-09-27,48,Sexy Dirty Love,Demi Lovato,
2040,2017-09-28,1,Man's Not Hot,Big Shaq,
2041,2017-09-28,19,Spent the Day in Bed,Morrissey,
2042,2017-09-29,2,Cold War,Cautious Clay,
2043,2017-09-29,38,Moments,"Jhené Aiko, Big Sean",
2044,2017-09-29,41,Hypernautics,Faethoms,
2045,2017-09-29,46,I Fall Apart,Post Malone,
2046,2017-09-29,49,Echo,PRZM,
2047,2017-10-02,3,Mi Gente (feat. Beyoncé),"J Balvin, Willy William",Beyoncé
2048,2017-10-02,4,New Freezer (feat. Kendrick Lamar),Rich The Kid,Kendrick Lamar
2049,2017-10-02,5,"Girl Crush - Recorded at Metropolis Studios, London",Harry Styles,
2050,2017-10-02,9,HUMBLE. - SKRILLEX REMIX,"Skrillex, Kendrick Lamar",
2051,2017-10-02,10,Underdog,BANKS,
2052,2017-10-02,13,Take Back Home Girl (Feat. Tori Kelly),Chris Lane,
2053,2017-10-02,15,On Me,"Quality Control, Lil Yachty, Young Thug",
2054,2017-10-02,16,Mean Demeanor,Run The Jewels,
2055,2017-10-02,17,Confetti,Big K.R.I.T.,
2056,2017-10-02,19,Damage,"PARTYNEXTDOOR, Halsey",
2057,2017-10-02,20,Bloody Hands (feat. Pressa),Murda Beatz,Pressa
2058,2017-10-02,21,Goodbye,"Mokita, Maty Noyes",
2059,2017-10-02,22,Buzzin,Alina Baraz,
2060,2017-10-02,25,Wings Clipped,"Grey, Avril Lavigne, Anthony Green",
2061,2017-10-02,26,Drown The Lovers,"RITUAL, 6LACK",
2062,2017-10-02,27,My Imagination (feat. dvsn),Majid Jordan,dvsn
2063,2017-10-02,28,Beautiful Trauma,P!nk,
2064,2017-10-02,29,start//end,EDEN,
2065,2017-10-02,31,Thriller (Steve Aoki Midnight Hour Remix),Michael Jackson,
2066,2017-10-02,33,Sweet Dreams,BØRNS,
2067,2017-10-02,34,Once In A Lifetime - Single Version,The Night Game,
2068,2017-10-02,35,Waterfall,"Petit Biscuit, Panama",
2069,2017-10-02,37,Only With You,Cyn,
2070,2017-10-02,38,Shake My Head,Ivory Layne,
2071,2017-10-02,39,Ruin The Friendship,Demi Lovato,
2072,2017-10-02,42,Teacher,PRETTYMUCH,
2073,2017-10-02,43,Kiss on My Neck,Maya B,
2074,2017-10-02,46,Everything (feat. Trey Songz and Ludacris),Tank,Trey Songz and Ludacris
2075,2017-10-02,47,I'll Be There,"King Henry, Sasha Alex Sloan",
2076,2017-10-02,48,Everybody Knows,Kimbra,
2077,2017-10-03,10,Wildflowers,Tom Petty,
2078,2017-10-03,13,Learning To Fly,Tom Petty and the Heartbreakers,
2079,2017-10-03,14,Free Fallin',Tom Petty,
2080,2017-10-03,16,I Won't Back Down,Tom Petty,
2081,2017-10-03,17,Mary Jane's Last Dance,Tom Petty and the Heartbreakers,
2082,2017-10-03,18,Time To Move On,Tom Petty,
2083,2017-10-03,20,Breakdown,Tom Petty and the Heartbreakers,
2084,2017-10-03,21,You Don't Know How It Feels,Tom Petty,
2085,2017-10-03,30,Here Comes My Girl,Tom Petty and the Heartbreakers,
2086,2017-10-03,32,American Girl,Tom Petty and the Heartbreakers,
2087,2017-10-03,33,Runnin' Down A Dream,Tom Petty,
2088,2017-10-03,42,You Got Lucky,Tom Petty and the Heartbreakers,
2089,2017-10-03,47,Into The Great Wide Open,Tom Petty and the Heartbreakers,
2090,2017-10-03,50,Room at the Top,Tom Petty and the Heartbreakers,
2091,2017-10-04,40,Refugee,Tom Petty and the Heartbreakers,
2092,2017-10-04,41,Don't Come Around Here No More,Tom Petty and the Heartbreakers,
2093,2017-10-04,50,Stop Draggin' My Heart Around (with Tom Petty and The Heartbreakers) - 2016 Remaster,Stevie Nicks,
2094,2017-10-05,22,Rubbin off the Paint,YBN Nahmir,
2095,2017-10-05,43,Don't Do Me Like That,Tom Petty and the Heartbreakers,
2096,2017-10-05,47,End Of The Line,Traveling Wilburys,
2097,2017-10-06,39,You Wreck Me,Tom Petty,
2098,2017-10-06,40,It's Good To Be King,Tom Petty,
2099,2017-10-06,42,The Waiting,Tom Petty and the Heartbreakers,
2100,2017-10-07,49,Luna Llena,Malu Trevejo,
2101,2017-10-07,50,Listen to Her Heart,Tom Petty and the Heartbreakers,
2102,2017-10-08,49,Yer So Bad,Tom Petty,
2103,2017-10-09,1,Asian Jake Paul,"iDubbbz, Boyinaband",
2104,2017-10-09,2,Almost Like Praying (feat. Artists for Puerto Rico),"Lin-Manuel Miranda, Alex Lacamoire, Ana Villafañe, Anthony Ramos, Camila Cabello, Dessa, Ednita Nazario, Fat Joe, Gilberto Santa Rosa, Gina Rodriguez, Gloria Estefan, Jennifer Lopez, Joell Ortiz, John Leguizamo, Juan Luis Guerra 4.40, Luis Fonsi, Marc Anthony, Pj Sin Suela, Pedro Capó, Rita Moreno, Rubén Blades, Tommy Torres",Artists for Puerto Rico
2105,2017-10-09,4,Pray,Sam Smith,
2106,2017-10-09,5,Dear Hate (feat. Vince Gill),Maren Morris,Vince Gill
2107,2017-10-09,6,Nobody Compares To You,"Gryffin, Katie Pearlman",
2108,2017-10-09,8,Right To It (with Ashe),Louis The Child,
2109,2017-10-09,17,Achoo,"Keith Ape, Ski Mask The Slump God",
2110,2017-10-09,18,Belong to You (feat. 6LACK),Sabrina Claudio,6LACK
2111,2017-10-09,20,How Long,Charlie Puth,
2112,2017-10-09,22,Keep The devil Off,Big K.R.I.T.,
2113,2017-10-09,23,Easy Love,Lauv,
2114,2017-10-09,24,Fade,Lewis Capaldi,
2115,2017-10-09,25,The Rest of Our Life,"Tim McGraw, Faith Hill",
2116,2017-10-09,26,Heaven,Kane Brown,
2117,2017-10-09,27,Milk,The 1975,
2118,2017-10-09,28,Ex (feat. YG),Ty Dolla $ign,YG
2119,2017-10-09,31,Gangstas & Dancers,"Giggs, Lil Duke, Young Thug",
2120,2017-10-09,38,Ahora Me Llama - Remix,"KAROL G, Bad Bunny, Quavo",
2121,2017-10-09,39,Software Upgrade,Poppy,
2122,2017-10-09,40,Til I Get Found,Marc E. Bassy,
2123,2017-10-09,43,If You Want Love,NF,
2124,2017-10-09,46,Blue Pill,"Metro Boomin, Travis Scott",
2125,2017-10-09,47,Coming Down (triple j Like A Version),Bon Iver,
2126,2017-10-09,50,Help Me Out (with Julia Michaels),Maroon 5,
2127,2017-10-10,26,Wish You Were Here,Avenged Sevenfold,
2128,2017-10-10,34,Mystik,Tash Sultana,
2129,2017-10-10,35,10 Feet Down,"NF, Ruelle",
2130,2017-10-10,37,Who Am I,Tayler Buono,
2131,2017-10-10,41,Chaos,Rich Brian,
2132,2017-10-10,43,Vices,Ludacris,
2133,2017-10-10,44,Magnets,LUME,
2134,2017-10-10,45,Blue Light,Kelela,
2135,2017-10-10,48,Remember This,NF,
2136,2017-10-11,23,Blue Jean Baby,Jimmie Allen,
2137,2017-10-11,24,Back To The Oldskool,John Christian,
2138,2017-10-11,46,Transformer,Donna Missal,
2139,2017-10-11,48,NUMB,"Hayden James, GRAACE",
2140,2017-10-12,26,know you,"Saen., Shiloh Dynasty",
2141,2017-10-12,43,Seasons,Hillsong Worship,
2142,2017-10-12,44,Coming Down,Bon Iver,
2143,2017-10-13,15,Up Down (Feat. Florida Georgia Line),Morgan Wallen,
2144,2017-10-13,19,Honey,Kehlani,
2145,2017-10-14,43,Unfinished Business,Mumford & Sons,
2146,2017-10-14,47,Monster Mash,"Bobby ""Boris"" Pickett, The Crypt-Kickers",
2147,2017-10-15,2,High Highs to Low Lows,Lolo Zouaï,
2148,2017-10-16,1,Deserve (feat. Travis Scott),Kris Wu,Travis Scott
2149,2017-10-16,3,Feels Great (feat. Fetty Wap & CVBZ),Cheat Codes,Fetty Wap & CVBZ
2150,2017-10-16,4,Dreams,Girl Blue,
2151,2017-10-16,5,That Don’t Impress Me Much - triple j Like A Version,HAIM,
2152,2017-10-16,10,Pills,St. Vincent,
2153,2017-10-16,11,Revenge (feat. Eminem),P!nk,Eminem
2154,2017-10-16,13,Sign Of The Times - Spotify Studios NYC,LANY,
2155,2017-10-16,15,Truly Madly Deeply - Recorded at Spotify Studios NYC,Yoke Lore,
2156,2017-10-16,18,High End (feat. Future & Young Thug),Chris Brown,Future & Young Thug
2157,2017-10-16,19,Frick Da Police,Ricegum,
2158,2017-10-16,20,Hello There,"Dillon Francis, Yung Pinch",
2159,2017-10-16,21,New,Daya,
2160,2017-10-16,22,First Love,"Lost Kings, Sabrina Carpenter",
2161,2017-10-16,23,playboy shit (feat. lil aaron),blackbear,lil aaron
2162,2017-10-16,24,2,H.E.R.,
2163,2017-10-16,25,Vertigo (feat. Caroline Pennell),"DOLF, Yellow Claw",Caroline Pennell
2164,2017-10-16,26,Real Thing (feat. Future),Tory Lanez,Future
2165,2017-10-16,27,Love You Like That,Dagny,
2166,2017-10-16,28,Eyes On You,Chase Rice,
2167,2017-10-16,30,Holy Mountain,Noel Gallagher's High Flying Birds,
2168,2017-10-16,31,Just Like You,Louis Tomlinson,
2169,2017-10-16,34,Wallowa Lake Monster,Sufjan Stevens,
2170,2017-10-16,36,Biscuit Town,King Krule,
2171,2017-10-16,37,Stunting Ain't Nuthin (feat. Slim Jxmmi & Young Dolph),Gucci Mane,Slim Jxmmi & Young Dolph
2172,2017-10-16,39,House Party,"The Knocks, Captain Cuts",
2173,2017-10-16,41,Turn Out the Lights,Julien Baker,
2174,2017-10-16,42,Juice,Yo Gotti,
2175,2017-10-16,46,Avoid,"Lil Peep, Wicca Phase Springs Eternal, døves",
2176,2017-10-16,47,Headphones,WALK THE MOON,
2177,2017-10-16,48,Is That for Me,"Alesso, Anitta",
2178,2017-10-16,50,Colors,Beck,
2179,2017-10-17,47,Outta My Hair,Logan Paul,
2180,2017-10-17,48,Leave a Light On,Tom Walker,
2181,2017-10-17,49,Morning After,dvsn,
2182,2017-10-17,50,Phone Calls,Jessie Reyez,
2183,2017-10-18,23,Silence - Illenium Remix,"Marshmello, Khalid",
2184,2017-10-18,27,Happy Ending,Hopsin,
2185,2017-10-18,49,Made Love First,"Marc E. Bassy, Kehlani",
2186,2017-10-18,50,For Now,P!nk,
2187,2017-10-19,24,Loving Is Easy,"Rex Orange County, Benny Sings",
2188,2017-10-19,46,Better (feat. Bri Tolani),"AJ Salvatore, Fluencee",Bri Tolani
2189,2017-10-19,47,I Am Here,P!nk,
2190,2017-10-20,22,Zo2,Zo,
2191,2017-10-20,23,WFSU,"SNAILS, Waka Flocka Flame",
2192,2017-10-20,41,Do No Wrong,"Hustle Gang, GFMBRYYCE, Young Dro, T.I.",
2193,2017-10-20,47,Friends,"Hustle Gang, T.I., RaRa, Brandon Rossi, Tokyo Jetz, Trae Tha Truth, Young Dro",
2194,2017-10-21,2,Rubbin Off The Paint,YBN Nahmir,
2195,2017-10-21,44,Best Part (feat. Daniel Caesar),H.E.R.,Daniel Caesar
2196,2017-10-21,47,Back in Your Head,"Tegan and Sara, Ryan Adams",
2197,2017-10-22,41,Mi Mala,"Mau y Ricky, KAROL G",
2198,2017-10-23,1,Will He,Joji,
2199,2017-10-23,2,Gorgeous,Taylor Swift,
2200,2017-10-23,3,The Doomed,A Perfect Circle,
2201,2017-10-23,4,Rainbows & Waterfalls,Pretty Lights,
2202,2017-10-23,5,Millionaire,Chris Stapleton,
2203,2017-10-23,6,You & Me,Marshmello,
2204,2017-10-23,7,PICK IT UP (feat. A$AP Rocky),Famous Dex,A$AP Rocky
2205,2017-10-23,8,Kids in Love,"Kygo, The Night Game",
2206,2017-10-23,9,Little Dark Age,MGMT,
2207,2017-10-23,11,Apartment,BOBI ANDONOV,
2208,2017-10-23,14,Sleep Talking,Charlotte Lawrence,
2209,2017-10-23,18,Patek Water (feat. Offset),"Future, Young Thug",Offset
2210,2017-10-23,19,Bedroom Floor,Liam Payne,
2211,2017-10-23,20,Whiskey (feat. A$AP Rocky),Maroon 5,A$AP Rocky
2212,2017-10-23,21,Seeing Blind,"Niall Horan, Maren Morris",
2213,2017-10-23,23,Potential,Danielle Bradbery,
2214,2017-10-23,26,Miss Me More,Kelsea Ballerini,
2215,2017-10-23,28,Forever,"Sigma, Quavo, Sebastian Kole",
2216,2017-10-23,29,Anywhere,Rita Ora,
2217,2017-10-23,31,Body Talk,Majid Jordan,
2218,2017-10-23,32,Spar (feat. 6LACK & Kodak Black),Dreezy,6LACK & Kodak Black
2219,2017-10-23,36,bright pink tims (feat. Cam'ron),"blackbear, Cam’ron",Cam'ron
